x,y,id,location_code,location,gene,gene_ensembl_id,cell_line,nRoi,Avg_Intens,Avg_Area,Avg_Std,Avg_Mode,Avg_Feret,Avg_Median,Avg_Skewness,Avg_Kurtosis
-3.6897829,3.976202,17530_944_G4_2,19,Centrosome,NEK2,ENSG00000117650,U-2 OS , 14 , 3.5953 , 7523.6429 , 4.6481 , 0 , 296.9569 , 2 , 2.0955 , 9.1644
-1.7871857,-2.6561232,17530_944_G4_1,19,Centrosome,NEK2,ENSG00000117650,U-2 OS , 17 , 5.9393 , 6801.5294 , 6.0895 , 0 , 267.5965 , 4.4706 , 2.1272 , 8.8996
-3.5320606,4.0033836,17140_133_B12_2,19,Centrosome,LGI2,ENSG00000153012,U-251 MG , 13 , 4.7599 , 6107.3846 , 5.889 , 0 , 238.5532 , 3.2308 , 2.5034 , 16.7933
-3.6413412,4.0873785,17140_133_B12_1,19,Centrosome,LGI2,ENSG00000153012,U-251 MG , 17 , 6.0506 , 5426.7647 , 6.8061 , 0 , 217.3593 , 4.3529 , 1.8515 , 7.0674
-3.7007022,4.167252,16820_199_A3_2,19,Centrosome,PCNT,ENSG00000160299,A-431 , 9 , 8.7612 , 7911.4444 , 13.1892 , 0 , 287.1693 , 6.1111 , 3.6438 , 26.0926
-3.5109553,4.190519,16820_199_A3_1,19,Centrosome,PCNT,ENSG00000160299,A-431 , 8 , 7.7594 , 8536.125 , 10.1727 , 0 , 305.765 , 5.25 , 3.211 , 25.3856
-3.4042203,3.6637194,27435_290_G7_1,19,Centrosome,ALPK1,ENSG00000073331,A-431 , 15 , 22.1772 , 6797.3333 , 16.3097 , 8.9333 , 244.8603 , 18.9333 , 1.9968 , 9.4512
-3.5952456,4.15215,28545_1741_A4_31,19,Centrosome,DNAH14,ENSG00000185842,U-2 OS , 16 , 12.4852 , 7727.125 , 11.9207 , 0 , 295.2082 , 9.875 , 2.2921 , 10.7134
-3.5467665,4.1711583,69748_1339_F4_2,19,Centrosome,SEC14L4,ENSG00000133488,SiHa , 13 , 6.7048 , 6918.9231 , 8.4727 , 0 , 285.3771 , 4.4615 , 3.3778 , 21.4839
-3.7560008,4.2010465,31685_372_E8_2,19,Centrosome,TRIM38,ENSG00000112343,U-251 MG , 9 , 32.5149 , 7641.8889 , 21.8132 , 10.7778 , 294.8431 , 28.7778 , 1.331 , 4.0199
-3.2019608,3.968287,34871_407_F9_2,19,Centrosome,MYH15,ENSG00000144821,A-431 , 8 , 28.8921 , 9836.25 , 17.0535 , 21.75 , 347.9329 , 25.875 , 1.7018 , 6.5074
-3.7152603,3.9810247,34871_407_F9_1,19,Centrosome,MYH15,ENSG00000144821,A-431 , 13 , 26.4927 , 7700.4615 , 15.8122 , 19.5385 , 276.3762 , 23.6154 , 1.7512 , 7.5443
-2.3792508,3.8381186,32101_845_E4_9,19,Centrosome,PCNT,ENSG00000160299,U-2 OS , 17 , 14.7929 , 7100.4706 , 8.7793 , 11.8235 , 268.6136 , 13.5294 , 1.714 , 7.9619
-2.5324512,3.9025989,32101_845_E4_8,19,Centrosome,PCNT,ENSG00000160299,U-2 OS , 16 , 9.1154 , 7963.9375 , 7.2986 , 2.3125 , 298.6177 , 7.875 , 1.8247 , 10.5015
-3.4393456,4.0925384,32101_800_E4_6,19,Centrosome,PCNT,ENSG00000160299,A-431 , 14 , 8.173 , 8168.8571 , 5.7331 , 3.2143 , 296.0468 , 7.4286 , 0.9485 , 1.9333
-3.3018687,4.048219,32101_800_E4_5,19,Centrosome,PCNT,ENSG00000160299,A-431 , 11 , 9.574 , 8883.4545 , 6.6641 , 5.5455 , 323.691 , 8.6364 , 1.4816 , 8.1059
-3.4783409,4.143854,32101_793_E4_5,19,Centrosome,PCNT,ENSG00000160299,U-251 MG , 18 , 15.3373 , 5937.1111 , 13.7406 , 5 , 234.9878 , 12.6667 , 2.3987 , 11.7899
-2.4449959,3.9705205,32101_793_E4_4,19,Centrosome,PCNT,ENSG00000160299,U-251 MG , 16 , 13.2258 , 6596.5625 , 12.7099 , 2.75 , 254.3189 , 10.5625 , 2.4792 , 13.2959
-3.7254965,4.196524,31685_372_E8_1,19,Centrosome,TRIM38,ENSG00000112343,U-251 MG , 14 , 31.0213 , 7368.0714 , 22.0901 , 10.7857 , 288.46 , 27 , 1.7495 , 6.7709
-3.652469,4.159769,34963_757_B3_2,19,Centrosome,SLC1A4,ENSG00000115902,U-251 MG , 18 , 10.8645 , 5335.5 , 12.8256 , 0 , 208.3951 , 8.1667 , 3.5556 , 24.7656
-3.3275347,4.0562572,31685_371_E8_2,19,Centrosome,TRIM38,ENSG00000112343,U-2 OS , 15 , 23.1282 , 7733.8 , 14.5136 , 6.9333 , 292.6257 , 21.3333 , 0.9194 , 2.224
-3.468053,4.07044,31685_371_E8_1,19,Centrosome,TRIM38,ENSG00000112343,U-2 OS , 13 , 16.3513 , 8316.8462 , 11.9634 , 0.8462 , 318.5999 , 14.5385 , 1.2588 , 4.6133
-3.642631,4.1041684,30845_899_B2_2,19,Centrosome,CEP350,ENSG00000135837,A-431 , 11 , 6.1162 , 7847.6364 , 6.5681 , 0 , 276.9742 , 4.5455 , 1.7729 , 5.7721
-3.4209654,3.9406183,30845_899_B2_1,19,Centrosome,CEP350,ENSG00000135837,A-431 , 15 , 6.0279 , 8137.3333 , 7.2216 , 0 , 311.1366 , 4.3333 , 3.0726 , 25.1705
-3.830792,4.226735,30845_789_B2_5,19,Centrosome,CEP350,ENSG00000135837,U-251 MG , 19 , 5.6505 , 5983.2105 , 7.6382 , 0 , 229.9657 , 3.8947 , 3.0069 , 19.3658
-3.551376,4.2809744,30845_789_B2_3,19,Centrosome,CEP350,ENSG00000135837,U-251 MG , 21 , 5.2699 , 6580 , 6.9384 , 0 , 251.4376 , 3.619 , 3.0011 , 18.8753
-3.6162806,4.1486015,30845_776_B2_5,19,Centrosome,CEP350,ENSG00000135837,U-2 OS , 17 , 6.7492 , 7312.4118 , 8.9388 , 0 , 284.0329 , 4.5294 , 3.3005 , 24.3624
-3.5360074,3.9735563,30845_776_B2_1,19,Centrosome,CEP350,ENSG00000135837,U-2 OS , 18 , 4.0305 , 7090.1667 , 5.2449 , 0 , 273.8903 , 2.3333 , 2.2262 , 9.7919
-3.7306764,4.179701,34963_757_B3_1,19,Centrosome,SLC1A4,ENSG00000115902,U-251 MG , 21 , 8.6864 , 5608.2381 , 12.944 , 0 , 220.5363 , 5.3333 , 4.1284 , 30.1011
-3.4425776,3.9951959,34963_761_B3_1,19,Centrosome,SLC1A4,ENSG00000115902,U-2 OS , 15 , 13.4118 , 7084.5333 , 13.4275 , 0.5333 , 280.2528 , 10.6 , 3.0988 , 20.1833
-1.4600402,-2.7332275,30747_1182_E6_1,19,Centrosome,INTS6L,ENSG00000165359,HEK 293 , 20 , 15.2732 , 6787.25 , 8.6848 , 11.85 , 235.976 , 14.35 , 0.9682 , 2.6599
-3.358988,3.862128,35598_393_E11_3,19,Centrosome,MAP7D3,ENSG00000129680,A-431 , 16 , 15.371 , 7165.4375 , 8.7713 , 11.625 , 254.8003 , 14.25 , 1.1639 , 3.5898
-3.6444006,4.212602,35820_521_A5_2,19,Centrosome,CDK5RAP2,ENSG00000136861,U-251 MG , 14 , 11.3258 , 6302.2143 , 13.7744 , 0 , 243.8341 , 8.0714 , 2.4698 , 10.4191
-3.560716,4.1664815,35820_521_A5_1,19,Centrosome,CDK5RAP2,ENSG00000136861,U-251 MG , 9 , 7.9585 , 6722.6667 , 10.623 , 0 , 264.3142 , 5.4444 , 3.2386 , 20.167
-3.6457946,4.1951575,35820_442_A5_2,19,Centrosome,CDK5RAP2,ENSG00000136861,U-2 OS , 13 , 15.1345 , 8315.5385 , 12.4603 , 1.3077 , 321.4548 , 12.6154 , 1.6308 , 5.458
-2.935753,3.821112,35820_442_A5_1,19,Centrosome,CDK5RAP2,ENSG00000136861,U-2 OS , 11 , 14.4394 , 8111.3636 , 14.1063 , 0.9091 , 292.5873 , 11.6364 , 3.6896 , 31.249
-3.5527961,3.149263,35767_393_C8_2,19,Centrosome,THAP6,ENSG00000174796,A-431 , 19 , 9.9837 , 6793.7368 , 8.723 , 0 , 249.1961 , 8.3158 , 1.8505 , 8.647
-3.6696992,3.4437196,35767_393_C8_1,19,Centrosome,THAP6,ENSG00000174796,A-431 , 14 , 8.6683 , 7048.2143 , 7.8675 , 0 , 252.6313 , 7.3571 , 1.8277 , 10.2605
-3.2614686,3.8159006,35640_1773_E2_5,19,Centrosome,CRMP1,ENSG00000072832,U-2 OS , 7 , 18.2472 , 8009.2857 , 10.7034 , 15 , 297.9137 , 16.7143 , 0.8884 , 1.4247
-3.3016496,3.8682325,35640_1773_E2_1,19,Centrosome,CRMP1,ENSG00000072832,U-2 OS , 14 , 25.8413 , 7010 , 14.6956 , 18.5714 , 267.8011 , 23.2857 , 1.2969 , 4.6481
-3.3321939,3.9374497,35598_393_E11_1,19,Centrosome,MAP7D3,ENSG00000129680,A-431 , 15 , 18.4551 , 7794.2667 , 11.399 , 14.0667 , 278.9053 , 16.4667 , 1.7122 , 6.8513
-3.3388937,3.902751,34963_761_B3_3,19,Centrosome,SLC1A4,ENSG00000115902,U-2 OS , 20 , 11.3699 , 6664.4 , 10.5243 , 1 , 256.5748 , 9.2 , 2.6543 , 16.7971
-3.5850608,4.046771,35278_595_H11_2,19,Centrosome,CCDC14,ENSG00000175455,U-251 MG , 7 , 4.0805 , 7661.5714 , 5.0284 , 0 , 297.9971 , 2.5714 , 2.5304 , 12.9538
-3.1805234,3.7941997,35278_595_H11_1,19,Centrosome,CCDC14,ENSG00000175455,U-251 MG , 5 , 7.2438 , 7517.6 , 7.7277 , 0 , 289.8053 , 5.2 , 1.8659 , 5.9169
-3.6832342,4.1709995,35278_592_H11_2,19,Centrosome,CCDC14,ENSG00000175455,A-431 , 11 , 4.225 , 7281.5455 , 5.6997 , 0 , 259.7353 , 2.3636 , 2.7479 , 15.1682
-3.6338725,4.064122,35278_592_H11_1,19,Centrosome,CCDC14,ENSG00000175455,A-431 , 13 , 3.937 , 8190.7692 , 5.2111 , 0 , 293.5862 , 2.2308 , 2.626 , 13.3955
-2.9712443,3.8677657,35217_366_F9_2,19,Centrosome,PEAR1,ENSG00000187800,U-2 OS , 17 , 23.8605 , 7296.0588 , 18.6953 , 0 , 281.8676 , 20.4118 , 1.5768 , 4.6763
-2.9562876,4.097974,35217_366_F9_1,19,Centrosome,PEAR1,ENSG00000187800,U-2 OS , 18 , 19.4748 , 7158.9444 , 16.1397 , 0 , 278.4634 , 16.2778 , 1.7317 , 5.95
-3.4677217,3.9901357,34963_769_B3_2,19,Centrosome,SLC1A4,ENSG00000115902,A-431 , 21 , 13.3698 , 7475.5714 , 14.6295 , 1 , 271.0304 , 10 , 3.4793 , 24.2073
-3.5257065,4.076489,34963_769_B3_1,19,Centrosome,SLC1A4,ENSG00000115902,A-431 , 22 , 12.5058 , 7710.6818 , 15.5033 , 0 , 278.7303 , 9 , 4.1014 , 28.8917
-1.968793,-2.4439878,30747_1182_E6_2,19,Centrosome,INTS6L,ENSG00000165359,HEK 293 , 11 , 9.9407 , 9346.6364 , 7.0327 , 2.8182 , 274.0253 , 9 , 0.9687 , 1.4021
-3.6795082,-4.01556,30747_1001_C12_3,19,Centrosome,INTS6L,ENSG00000165359,U-2 OS , 22 , 13.6341 , 7066.3182 , 10.2259 , 3.2273 , 278.8774 , 11.7273 , 1.3808 , 3.6518
-3.4813776,4.1165814,28545_1741_A4_32,19,Centrosome,DNAH14,ENSG00000185842,U-2 OS , 19 , 12.1795 , 8392.5263 , 12.0493 , 0 , 316.8382 , 9.2632 , 2.3304 , 10.3553
-3.63945,3.6941357,29245_270_D7_2,19,Centrosome,USF3,ENSG00000176542,U-251 MG , 16 , 12.1091 , 6349.5 , 7.2013 , 9.9375 , 249.7925 , 11.25 , 1.6779 , 8.8525
-3.8173912,3.9505835,29735_1143_F6_4,19,Centrosome,E2F1,ENSG00000101412,RH-30 , 14 , 5.2074 , 7884.8571 , 7.5503 , 0 , 294.8152 , 3.2857 , 2.9582 , 15.958
-3.7818232,3.8986514,29735_1143_F6_2,19,Centrosome,E2F1,ENSG00000101412,RH-30 , 23 , 3.6763 , 6443.8261 , 4.6757 , 0 , 251.6908 , 2.2609 , 2.3186 , 10.7735
-2.5291839,3.8629344,29585_281_B11_2,19,Centrosome,QRSL1,ENSG00000130348,U-251 MG , 16 , 39.665 , 6079.5625 , 17.9583 , 33.9375 , 228.5959 , 37.125 , 1.0766 , 2.8217
-3.1897385,3.5619798,29585_281_B11_1,19,Centrosome,QRSL1,ENSG00000130348,U-251 MG , 17 , 32.3528 , 6862 , 15.9076 , 26.5294 , 269.5907 , 29.9412 , 1.3346 , 4.5429
-2.43215,3.6745765,29457_1512_G12_3,19,Centrosome,GTSE1,ENSG00000075218,HEK 293 , 17 , 16.8005 , 7509.5294 , 10.8399 , 10 , 256.4314 , 15.0588 , 1.7014 , 7.1122
-3.475719,4.0517945,29457_1512_G12_1,19,Centrosome,GTSE1,ENSG00000075218,HEK 293 , 24 , 8.6519 , 7776.2083 , 6.1078 , 4.7083 , 263.696 , 7.6667 , 1.5691 , 7.5047
-3.5004115,3.2238705,29245_272_D7_2,19,Centrosome,USF3,ENSG00000176542,U-2 OS , 20 , 22.0895 , 6583.5 , 14.6318 , 13.25 , 253.9593 , 19.55 , 1.6638 , 7.1187
-1.2154344,-0.0010490343,29245_272_D7_1,19,Centrosome,USF3,ENSG00000176542,U-2 OS , 20 , 20.1737 , 7073.9 , 12.677 , 14.35 , 270.9974 , 18.3 , 1.583 , 7.067
-3.6595604,3.5468366,29245_270_D7_1,19,Centrosome,USF3,ENSG00000176542,U-251 MG , 14 , 15.2604 , 6417.7857 , 9.8139 , 13.1429 , 239.1556 , 14.0714 , 2.3471 , 18.7948
-2.5684156,3.5105882,2977_1769_C1_8_cr595210ab0a7f3,19,Centrosome,MTMR1,ENSG00000063601,U-251 MG , 14 , 19.1201 , 6440.6429 , 16.2578 , 9 , 243.983 , 14.9286 , 2.4555 , 11.066
2.799955,4.3224254,28730_274_H5_2,19,Centrosome,AUNIP,ENSG00000127423,A-431 , 32 , 14.4905 , 5991.9062 , 14.3942 , 0 , 216.693 , 11.0625 , 2.2096 , 8.9428
2.8175273,4.312406,28730_274_H5_1,19,Centrosome,AUNIP,ENSG00000127423,A-431 , 15 , 15.7767 , 6414.5333 , 14.6529 , 0 , 225.6861 , 12.6 , 2.2134 , 10.0022
-3.4959068,4.1072803,28730_273_H5_2,19,Centrosome,AUNIP,ENSG00000127423,U-251 MG , 13 , 14.8658 , 6463.9231 , 12.5507 , 2.2308 , 252.3906 , 12.3077 , 2.2747 , 13.4249
-3.4418364,4.068102,28730_273_H5_1,19,Centrosome,AUNIP,ENSG00000127423,U-251 MG , 20 , 12.5818 , 5347.05 , 10.6172 , 0.8 , 211.9546 , 10.4 , 1.7017 , 6.9669
-3.2027335,4.146939,28545_1768_C11_8_cr59638baa7a8a0,19,Centrosome,DNAH14,ENSG00000185842,RH-30 , 20 , 6.0878 , 7908 , 7.1472 , 0 , 271.7069 , 4.25 , 2.7187 , 14.0219
2.4996316,-1.4222039,28545_1768_C11_28_cr59638baa7b0aa,19,Centrosome,DNAH14,ENSG00000185842,RH-30 , 28 , 5.6245 , 5916.6786 , 6.5249 , 0 , 216.8826 , 3.9643 , 3.0093 , 17.6631
2.49959,-0.99677277,28545_1757_B10_6,19,Centrosome,DNAH14,ENSG00000185842,SK-MEL-30 , 23 , 8.8139 , 5433.087 , 7.5946 , 2.6957 , 203.3013 , 7.3043 , 1.9968 , 9.6792
2.495178,-0.75062597,28545_1757_B10_4,19,Centrosome,DNAH14,ENSG00000185842,SK-MEL-30 , 23 , 9.0309 , 6074.6957 , 7.8932 , 2.087 , 225.9601 , 7.3478 , 2.0179 , 9.9256
-3.2071784,4.0495543,2977_1769_C1_23_cr595210ab0a7e4,19,Centrosome,MTMR1,ENSG00000063601,U-251 MG , 10 , 20.1867 , 7480.4 , 18.0131 , 4.2 , 291.6336 , 15.8 , 2.1987 , 8.2539
-3.7452977,4.138778,29823_322_H5_1,19,Centrosome,TTI2,ENSG00000129696,U-2 OS , 17 , 9.6149 , 6625.2941 , 8.1514 , 2.2353 , 262.3367 , 8.2353 , 1.6465 , 7.4089
-3.3984325,3.584595,30747_1001_C12_2,19,Centrosome,INTS6L,ENSG00000165359,U-2 OS , 18 , 18.5688 , 7114.7778 , 13.7799 , 8.4444 , 276.1088 , 16 , 2.0338 , 9.9693
-3.2039726,3.7076576,30351_297_G10_2,19,Centrosome,MTMR11,ENSG00000014914,U-2 OS , 20 , 12.4683 , 6511.7 , 11.3707 , 0.7 , 254.1629 , 9.95 , 2.3668 , 12.9125
-2.0827725,3.7788415,30657_372_D6_2,19,Centrosome,TMEM63C,ENSG00000165548,U-251 MG , 13 , 48.2101 , 5486.5385 , 26.117 , 36.5385 , 209.8899 , 43.3077 , 1.2428 , 2.8598
-2.7713661,3.979683,30657_372_D6_1,19,Centrosome,TMEM63C,ENSG00000165548,U-251 MG , 14 , 45.4445 , 6828.7857 , 25.8262 , 30.6429 , 269.3878 , 40.7143 , 1.3968 , 3.8212
-2.823161,3.9010623,30657_371_D6_4,19,Centrosome,TMEM63C,ENSG00000165548,U-2 OS , 15 , 24.6627 , 6955.0667 , 17.5618 , 13.6667 , 275.2762 , 21.1333 , 1.5648 , 4.8567
2.417137,1.212472,30657_371_D6_3,19,Centrosome,TMEM63C,ENSG00000165548,U-2 OS , 9 , 20.7978 , 8297.6667 , 14.8301 , 10.1111 , 310.6496 , 17.6667 , 1.6073 , 5.8174
-3.166722,3.3087034,30380_272_F11_2,19,Centrosome,MAP4K3,ENSG00000011566,U-2 OS , 16 , 10.4694 , 8051.9375 , 8.473 , 0.75 , 298.4181 , 8.875 , 1.514 , 4.9762
-3.297603,3.7263613,30380_272_F11_1,19,Centrosome,MAP4K3,ENSG00000011566,U-2 OS , 21 , 12.4417 , 6829.5238 , 10.5301 , 1.2381 , 263.1679 , 10.5714 , 2.2199 , 13.0116
-3.2084432,4.1340055,30380_270_F11_2,19,Centrosome,MAP4K3,ENSG00000011566,U-251 MG , 12 , 7.0215 , 6553.5 , 7.7357 , 0 , 244.0362 , 5.6667 , 1.9162 , 10.0289
-3.5064328,4.1300406,30380_270_F11_1,19,Centrosome,MAP4K3,ENSG00000011566,U-251 MG , 12 , 6.7365 , 7002.8333 , 5.8963 , 0 , 267.408 , 5.75 , 1.4365 , 5.157
-3.3620572,3.9111767,30351_297_G10_1,19,Centrosome,MTMR11,ENSG00000014914,U-2 OS , 15 , 13.2539 , 7110.3333 , 12.4215 , 1.3333 , 298.9426 , 10.6 , 2.2479 , 10.4013
-3.7773244,3.9421766,29823_322_H5_3,19,Centrosome,TTI2,ENSG00000129696,U-2 OS , 15 , 5.2469 , 7395.2 , 5.2667 , 0 , 294.7155 , 4 , 1.2879 , 2.699
-3.532052,3.1310043,30351_296_G10_2,19,Centrosome,MTMR11,ENSG00000014914,A-431 , 12 , 10.4326 , 7487.4167 , 10.5312 , 1.25 , 271.7214 , 8 , 2.8563 , 18.1508
-2.6008751,-1.5513514,30351_296_G10_1,19,Centrosome,MTMR11,ENSG00000014914,A-431 , 11 , 10.7081 , 7972.8182 , 9.9202 , 0 , 287.929 , 8.7273 , 1.8279 , 7.2158
-3.438177,3.833878,30351_295_G10_2,19,Centrosome,MTMR11,ENSG00000014914,U-251 MG , 18 , 12.6993 , 6981 , 9.9261 , 2.1111 , 266.4245 , 10.8889 , 1.4888 , 5.0719
-3.6324174,4.0750613,30351_295_G10_1,19,Centrosome,MTMR11,ENSG00000014914,U-251 MG , 15 , 11.659 , 5981.8667 , 9.4141 , 1.4 , 238.4277 , 9.8667 , 1.5121 , 4.4977
-3.1791563,4.127319,30145_323_D5_4,19,Centrosome,NUDT17,ENSG00000186364,U-251 MG , 16 , 14.8224 , 6089 , 17.5637 , 0 , 241.4796 , 10.25 , 3.177 , 17.5788
-3.25587,4.182555,30145_323_D5_3,19,Centrosome,NUDT17,ENSG00000186364,U-251 MG , 11 , 14.0997 , 8358.1818 , 16.4228 , 0 , 278.9968 , 10.0909 , 3.7475 , 24.0704
-3.79372,4.1829967,29823_327_H5_2,19,Centrosome,TTI2,ENSG00000129696,U-251 MG , 16 , 5.7653 , 6164.625 , 7.1072 , 0 , 237.5144 , 4.4375 , 2.4794 , 16.1
-3.8372388,4.198393,29823_327_H5_1,19,Centrosome,TTI2,ENSG00000129696,U-251 MG , 17 , 3.6964 , 5597.4118 , 5.7397 , 0.2941 , 212.1072 , 2.2353 , 2.9941 , 19.2247
-0.960355,-4.6924505,35854_563_A5_2,19,Centrosome,TRIM2,ENSG00000109654,A-431 , 9 , 14.8459 , 7451.5556 , 12.3216 , 0 , 269.9343 , 12.3333 , 1.6337 , 4.619
-3.5739338,4.0312037,35854_563_A5_3,19,Centrosome,TRIM2,ENSG00000109654,A-431 , 10 , 7.1008 , 7548.3 , 7.8952 , 0 , 274.1792 , 5.1 , 2.6726 , 16.3424
-3.68384,4.095472,35854_569_A5_1,19,Centrosome,TRIM2,ENSG00000109654,U-251 MG , 13 , 5.3269 , 6300.8462 , 7.1187 , 0 , 249.901 , 3.5385 , 3.645 , 30.1103
-3.4426043,3.7512624,58894_1169_B2_1,19,Centrosome,RAB22A,ENSG00000124209,SiHa , 14 , 7.6215 , 6622.7857 , 8.4655 , 0 , 261.1431 , 6.1429 , 2.6908 , 22.6787
-3.0858257,4.142086,59242_1043_C6_2,19,Centrosome,N6AMT1,ENSG00000156239,HEK 293 , 26 , 5.4105 , 7751.0385 , 5.6773 , 0.4615 , 309.6789 , 4.0385 , 2.0834 , 10.2913
-3.8235674,4.2074795,59120_1169_F9_2,19,Centrosome,NLRC5,ENSG00000140853,SiHa , 32 , 9.616 , 5893 , 9.1028 , 0 , 232.2783 , 7.9375 , 2.0144 , 11.0267
-3.7806542,4.1630898,59120_1169_F9_1,19,Centrosome,NLRC5,ENSG00000140853,SiHa , 31 , 10.5897 , 5423.4194 , 10.1182 , 0.5484 , 214.7705 , 8.7742 , 2.31 , 13.1278
-2.2055898,3.5526745,59120_1049_G2_2,19,Centrosome,NLRC5,ENSG00000140853,U-2 OS , 26 , 39.585 , 6224.0385 , 20.2279 , 32.5385 , 243.4482 , 36.6538 , 1.1641 , 3.2729
-2.156476,3.672524,59120_1049_G2_1,19,Centrosome,NLRC5,ENSG00000140853,U-2 OS , 18 , 45.091 , 7166.8333 , 22.9804 , 36.4444 , 273.8259 , 41.7778 , 1.0581 , 2.4194
-3.1962557,3.6822371,59120_1045_G2_2,19,Centrosome,NLRC5,ENSG00000140853,HeLa , 15 , 5.8683 , 7237.3333 , 6.4476 , 0 , 297.6019 , 4.4 , 2.3287 , 12.5732
-3.1634505,3.7110503,59120_1045_G2_1,19,Centrosome,NLRC5,ENSG00000140853,HeLa , 15 , 4.8161 , 7917.2 , 5.3565 , 0 , 300.5654 , 3.6667 , 2.5189 , 15.116
-3.2242692,3.7092857,58894_1169_B2_3,19,Centrosome,RAB22A,ENSG00000124209,SiHa , 17 , 5.9641 , 6365.8824 , 7.3887 , 0 , 238.649 , 4.5882 , 2.7329 , 18.7196
-3.6574671,4.0791254,58894_1076_A9_3,19,Centrosome,RAB22A,ENSG00000124209,U-2 OS , 14 , 18.7547 , 7056.2143 , 14.3912 , 10 , 290.7898 , 16.4286 , 2.6124 , 17.7487
-3.4548495,3.9483163,59307_1017_G5_1,19,Centrosome,KLHL21,ENSG00000162413,U-251 MG , 14 , 6.4456 , 6493.3571 , 6.6775 , 0 , 250.1895 , 4.7857 , 1.7218 , 4.9534
-3.5180414,3.9502783,58894_1076_A9_1,19,Centrosome,RAB22A,ENSG00000124209,U-2 OS , 15 , 15.8831 , 7548.7333 , 10.8275 , 10.0667 , 297.6281 , 14.0667 , 1.4279 , 4.5884
-3.578892,4.004052,58894_1070_A9_4,19,Centrosome,RAB22A,ENSG00000124209,MCF7 , 18 , 2.8037 , 6547.7778 , 4.5946 , 0 , 231.5308 , 1.6667 , 3.4457 , 26.4401
