x,y,id,location_code,location,gene,gene_ensembl_id,cell_line,nRoi,Avg_Intens,Avg_Area,Avg_Std,Avg_Mode,Avg_Feret,Avg_Median,Avg_Skewness,Avg_Kurtosis
-3.7149706,4.0520763,58894_1070_A9_1,19,Centrosome,RAB22A,ENSG00000124209,MCF7 , 22 , 5.4922 , 6074.6364 , 6.9845 , 0 , 226.8811 , 3.8636 , 3.3003 , 31.425
-3.6806955,3.9580688,58624_1325_B4_3,19,Centrosome,KIF6,ENSG00000164627,U-2 OS , 8 , 9.1015 , 8744.375 , 8.5395 , 0 , 329.2757 , 7.5 , 2.4487 , 14.103
-3.3903463,3.4909098,58624_1325_B4_2,19,Centrosome,KIF6,ENSG00000164627,U-2 OS , 11 , 11.6857 , 7778.8182 , 10.8911 , 1.6364 , 291.6888 , 9.4545 , 2.8695 , 18.5558
-3.2308204,3.63924,58624_1324_B4_3,19,Centrosome,KIF6,ENSG00000164627,HaCaT , 5 , 27.9088 , 6908.6 , 21.4832 , 17 , 242.5572 , 23.4 , 1.9312 , 6.7164
-3.3993752,3.5415921,58624_1324_B4_1,19,Centrosome,KIF6,ENSG00000164627,HaCaT , 6 , 19.5572 , 6360.8333 , 13.1982 , 10.5 , 226.2541 , 17.3333 , 1.416 , 4.1974
-3.6996667,4.131713,58525_1178_D9_4,19,Centrosome,ADPGK,ENSG00000159322,SiHa , 16 , 10.3349 , 7481.0625 , 10.736 , 0 , 305.4542 , 8.0625 , 2.4362 , 14.356
-1.4002538,5.2326765,59242_1043_C6_3,19,Centrosome,N6AMT1,ENSG00000156239,HEK 293 , 39 , 4.8049 , 7180.3077 , 5.1313 , 0.1538 , 262.7624 , 3.5897 , 2.4378 , 13.9678
-3.6177354,4.040735,59307_1017_G5_2,19,Centrosome,KLHL21,ENSG00000162413,U-251 MG , 12 , 6.8663 , 6089 , 8.4582 , 0 , 238.9242 , 4.8333 , 3.1773 , 21.6159
-3.6438181,-3.6972463,58459_1595_D11_2,19,Centrosome,GABBR1,ENSG00000204681,AF22 , 22 , 10.8921 , 6352.9545 , 8.4777 , 5.3182 , 236.8662 , 9.2273 , 1.7834 , 6.2275
-3.6918075,4.062053,60405_1060_F11_3,19,Centrosome,NLRC5,ENSG00000140853,HeLa , 9 , 4.2684 , 8470.1111 , 6.3693 , 0 , 354.7539 , 2.6667 , 3.6989 , 33.5093
-3.697033,4.0385303,61504_1769_A5_32,19,Centrosome,CEP164,ENSG00000110274,U-251 MG , 17 , 5.455 , 6027.5882 , 5.3882 , 0 , 222.2305 , 4.2353 , 1.9221 , 8.0106
-3.7146628,4.101301,61504_1769_A5_31,19,Centrosome,CEP164,ENSG00000110274,U-251 MG , 21 , 5.4599 , 6616.8571 , 5.9068 , 0.3333 , 247.6032 , 4.2857 , 2.7768 , 22.6637
-3.4485595,3.7893312,60791_1104_E6_4,19,Centrosome,BORCS6,ENSG00000196544,U-2 OS , 23 , 7.4601 , 5876.1739 , 7.6023 , 0.2609 , 230.3117 , 5.8261 , 2.3385 , 11.1635
-3.4279335,3.6930387,60791_1104_E6_3,19,Centrosome,BORCS6,ENSG00000196544,U-2 OS , 16 , 9.5791 , 7174.6875 , 10.0421 , 0.5625 , 277.4115 , 7.0625 , 2.308 , 9.0168
-3.3886783,3.9033546,60596_1082_F3_2,19,Centrosome,CCNF,ENSG00000162063,MCF7 , 26 , 9.4765 , 5913 , 11.1472 , 0 , 226.4547 , 6.7692 , 3.3261 , 24.1149
-3.3319266,3.9431174,60596_1082_F3_1,19,Centrosome,CCNF,ENSG00000162063,MCF7 , 35 , 10.5756 , 5996.1143 , 12.1668 , 0 , 221.5719 , 7.6857 , 3.2231 , 22.3269
-3.1320422,3.9693158,60405_1105_F11_2,19,Centrosome,NLRC5,ENSG00000140853,U-2 OS , 9 , 12.5175 , 7349.2222 , 9.4423 , 6.5556 , 299.5585 , 10.4444 , 1.6312 , 5.0278
-3.5187182,4.112416,60405_1105_F11_1,19,Centrosome,NLRC5,ENSG00000140853,U-2 OS , 11 , 10.8813 , 7446.2727 , 10.2779 , 1.7273 , 292.362 , 8.7273 , 2.1006 , 9.3661
-3.4361908,4.1373696,60405_1060_F11_1,19,Centrosome,NLRC5,ENSG00000140853,HeLa , 5 , 4.7105 , 8205.2 , 6.4952 , 0 , 331.421 , 2.6 , 3.0633 , 23.922
-3.688725,4.001963,59307_1772_A5_5,19,Centrosome,KLHL21,ENSG00000162413,U-2 OS , 8 , 6.5757 , 7443.25 , 6.7405 , 0 , 280.819 , 5.25 , 1.8743 , 7.9284
-3.6799831,4.0697317,59935_1184_D10_3,19,Centrosome,POFUT1,ENSG00000101346,SiHa , 17 , 3.8894 , 6851.7059 , 5.6191 , 0 , 288.9581 , 2.3529 , 3.7337 , 34.2046
-3.81351,4.1917477,59935_1184_D10_2,19,Centrosome,POFUT1,ENSG00000101346,SiHa , 22 , 3.3236 , 6130.5455 , 4.4992 , 0 , 246.0536 , 1.9545 , 2.6478 , 18.5235
-3.81745,4.160455,59383_1748_B11_23_cr5805df8b537d5,19,Centrosome,ZNF620,ENSG00000177842,RT4 , 58 , 5.0045 , 4156.569 , 4.7347 , 0.5345 , 164.2032 , 3.9828 , 1.9605 , 8.56
-3.6128557,4.061511,59383_1039_F4_3,19,Centrosome,ZNF620,ENSG00000177842,HEK 293 , 16 , 8.503 , 7199.875 , 9.1124 , 0 , 264.0088 , 6.5 , 2.8162 , 23.6272
-3.679525,4.0172033,59383_1039_F4_1,19,Centrosome,ZNF620,ENSG00000177842,HEK 293 , 25 , 8.5111 , 8091.28 , 8.872 , 0 , 297.0621 , 6.56 , 2.4907 , 12.5735
-3.5212154,3.8401392,59383_1037_F4_3,19,Centrosome,ZNF620,ENSG00000177842,U-2 OS , 13 , 3.3178 , 7781.3077 , 4.6712 , 0 , 296.232 , 1.6154 , 2.7405 , 15.8874
-3.4790277,3.6829023,59383_1037_F4_2,19,Centrosome,ZNF620,ENSG00000177842,U-2 OS , 16 , 3.7247 , 7182.75 , 4.7333 , 0 , 272.5908 , 2.0625 , 2.1275 , 6.9522
-3.4873571,3.9319942,59307_1772_A5_8,19,Centrosome,KLHL21,ENSG00000162413,U-2 OS , 9 , 6.2681 , 6915.2222 , 6.8525 , 0 , 263.0911 , 4.8889 , 2.4218 , 14.996
-3.6964538,4.0854363,58525_1178_D9_2,19,Centrosome,ADPGK,ENSG00000159322,SiHa , 22 , 9.4244 , 6460.2273 , 9.8866 , 0 , 261.9536 , 7.3636 , 2.5007 , 15.9358
-3.533169,-3.5503302,58459_1595_D11_1,19,Centrosome,GABBR1,ENSG00000204681,AF22 , 15 , 18.2505 , 6602.9333 , 11.9629 , 13.4 , 256.4694 , 16.2667 , 1.6408 , 6.7719
-3.532803,3.9871562,52217_775_D10_3,19,Centrosome,VPS25,ENSG00000131475,A-431 , 18 , 3.5145 , 7488.8333 , 4.3551 , 0 , 272.4466 , 2.2778 , 2.1623 , 9.3992
5.861843,-0.21747388,53772_833_G11_1,19,Centrosome,UBL3,ENSG00000122042,U-2 OS , 12 , 11.7204 , 7089.25 , 10.5112 , 2.75 , 265.7308 , 9.5833 , 2.3579 , 14.5977
-3.2648017,4.0905623,54617_881_H4_3,19,Centrosome,ADGRB2,ENSG00000121753,HeLa , 14 , 4.7001 , 6002 , 7.3672 , 0 , 222.7754 , 2.7857 , 2.6849 , 12.4362
-3.099946,4.0323896,54617_879_A5_8,19,Centrosome,ADGRB2,ENSG00000121753,U-251 MG , 13 , 10.0314 , 4825.5385 , 9.6092 , 0.3077 , 193.6256 , 7.7692 , 2.0144 , 7.6608
-3.0844321,4.0921574,54617_879_A5_7,19,Centrosome,ADGRB2,ENSG00000121753,U-251 MG , 13 , 10.2523 , 5496.6154 , 10.8005 , 0 , 214.4744 , 7.6154 , 2.5121 , 12.5666
-2.6856172,3.8401358,54617_874_H4_3,19,Centrosome,ADGRB2,ENSG00000121753,U-2 OS , 8 , 7.6322 , 6967.5 , 7.4317 , 0 , 260.4828 , 6.125 , 2.2512 , 10.4018
-2.6390798,3.8088913,54617_874_H4_2,19,Centrosome,ADGRB2,ENSG00000121753,U-2 OS , 7 , 12.9273 , 6818.8571 , 11.0104 , 0 , 259.1824 , 10.5714 , 1.6915 , 5.0172
-3.4097548,3.9118335,53772_838_E5_6,19,Centrosome,UBL3,ENSG00000122042,A-431 , 21 , 13.107 , 6070.5714 , 11.367 , 1.7619 , 217.9856 , 10.9524 , 2.3873 , 14.0568
-3.413317,3.8891623,53772_838_E5_4,19,Centrosome,UBL3,ENSG00000122042,A-431 , 18 , 7.7612 , 5921.1111 , 7.9705 , 0 , 220.9416 , 6.1111 , 2.1377 , 13.1403
2.8499603,0.40934867,53772_833_G11_2,19,Centrosome,UBL3,ENSG00000122042,U-2 OS , 21 , 9.1505 , 6746.2857 , 8.8975 , 0.7143 , 257.9681 , 7.1905 , 2.6319 , 18.4367
-3.719425,4.015035,53557_826_H11_7,19,Centrosome,CLHC1,ENSG00000162994,A-431 , 20 , 3.3189 , 6083.05 , 4.991 , 0 , 224.7489 , 1.9 , 3.4485 , 25.8577
-2.504418,3.7086957,55134_1038_E9_1,19,Centrosome,TMEM170B,ENSG00000205269,U-2 OS , 18 , 29.8594 , 7209.6667 , 22.4199 , 13.1111 , 282.9462 , 24.8889 , 1.9112 , 6.78
-3.6376927,3.9900231,53557_826_H11_1,19,Centrosome,CLHC1,ENSG00000162994,A-431 , 21 , 6.4875 , 6397.2381 , 8.1816 , 0 , 232.3747 , 4.3333 , 3.3253 , 24.8261
-3.7780383,4.190192,52623_767_B6_5,19,Centrosome,MZT2B,ENSG00000152082,MCF7 , 31 , 8.2095 , 5826.4839 , 7.4205 , 0.7097 , 219.4624 , 6.6774 , 1.9671 , 9.0881
-3.7389617,3.9674945,52623_767_B6_3,19,Centrosome,MZT2B,ENSG00000152082,MCF7 , 29 , 14.9275 , 6263.0345 , 11.6827 , 5.0345 , 229.7429 , 12.7931 , 2.0691 , 11.738
-3.7537503,3.8406258,52623_1773_B10_4,19,Centrosome,MZT2B,ENSG00000152082,U-2 OS , 18 , 16.5864 , 6095.8333 , 9.3039 , 13.1111 , 240.2591 , 15.4444 , 0.9053 , 1.7057
-3.764384,3.7388139,52623_1773_B10_3,19,Centrosome,MZT2B,ENSG00000152082,U-2 OS , 16 , 15.751 , 7767.3125 , 8.9789 , 12.625 , 286.5341 , 14.75 , 0.9496 , 2.3141
-3.0287626,3.4418695,52612_821_D11_3,19,Centrosome,ADGRB2,ENSG00000121753,U-251 MG , 18 , 18.668 , 5825.7778 , 14.633 , 8.0556 , 219.9484 , 15.5556 , 2.0618 , 8.8913
-3.2054694,4.0715013,52612_821_D11_2,19,Centrosome,ADGRB2,ENSG00000121753,U-251 MG , 13 , 16.4971 , 5924.1538 , 14.4115 , 2.6923 , 227.7045 , 13.2308 , 2.0809 , 8.6778
-2.865369,3.7212117,52612_782_D10_8,19,Centrosome,ADGRB2,ENSG00000121753,U-2 OS , 14 , 7.3183 , 7790.8571 , 8.0308 , 0 , 302.4802 , 5.5 , 2.8942 , 19.6695
-3.0928378,4.1033053,54617_881_H4_6,19,Centrosome,ADGRB2,ENSG00000121753,HeLa , 11 , 6.7905 , 5437.8182 , 10.1314 , 0 , 205.1755 , 4.2727 , 3.9022 , 27.2204
-2.184355,-2.7864976,55134_1038_E9_2,19,Centrosome,TMEM170B,ENSG00000205269,U-2 OS , 12 , 22.2394 , 7412 , 19.0521 , 2.1667 , 284.0825 , 17.9167 , 2.4219 , 11.3723
-3.8809571,-4.2749324,58459_1045_D3_3,19,Centrosome,GABBR1,ENSG00000204681,HeLa , 14 , 5.9252 , 7578.8571 , 6.5299 , 0 , 296.1749 , 4.5714 , 2.7658 , 17.439
-2.7538495,3.6644897,55997_881_D11_2,19,Centrosome,KIFC1,ENSG00000237649,HeLa , 17 , 18.4231 , 5571.9412 , 13.0794 , 12.5294 , 207.9243 , 15.8235 , 2.525 , 14.711
-3.8019435,-4.108833,58459_1045_D3_2,19,Centrosome,GABBR1,ENSG00000204681,HeLa , 15 , 6.3881 , 7410.6667 , 6.2575 , 0 , 293.9242 , 5 , 1.9402 , 8.5813
-3.7526064,4.077685,57689_1037_C3_5,19,Centrosome,TMEM86B,ENSG00000180089,U-2 OS , 13 , 4.7656 , 7800.6923 , 6.0987 , 0 , 294.9786 , 3.4615 , 3.5605 , 35.0456
-3.6491039,4.060823,57689_1037_C3_4,19,Centrosome,TMEM86B,ENSG00000180089,U-2 OS , 16 , 4.6247 , 8143.9375 , 5.4385 , 0 , 313.7626 , 3.125 , 2.2026 , 11.8832
-3.597006,4.0020747,57442_1296_D4_8,19,Centrosome,OR4N4,ENSG00000183706,U-2 OS , 16 , 3.3964 , 6236.375 , 4.2747 , 0 , 233.6105 , 2.1875 , 2.3262 , 11.8862
-3.722046,4.0808024,57442_1296_D4_5,19,Centrosome,OR4N4,ENSG00000183706,U-2 OS , 15 , 3.7161 , 5820.0667 , 4.4373 , 0 , 224.6907 , 2.6667 , 2.0073 , 7.0639
2.0887194,1.963484,57201_1039_E10_4,19,Centrosome,DYNC1LI2,ENSG00000135720,HEK 293 , 36 , 10.4103 , 7791.3056 , 8.5084 , 2.7222 , 277.6089 , 8.5556 , 1.5119 , 3.812
2.335999,2.1857436,57201_1039_E10_1,19,Centrosome,DYNC1LI2,ENSG00000135720,HEK 293 , 22 , 8.2336 , 8512.5 , 7.5309 , 0.4545 , 321.0204 , 6.4545 , 1.7846 , 5.809
-2.7678776,3.693039,55997_881_D11_3,19,Centrosome,KIFC1,ENSG00000237649,HeLa , 11 , 25.615 , 6236.7273 , 16.3262 , 17 , 229.089 , 23 , 1.7815 , 8.0595
-2.721687,3.7402976,55997_879_H9_4,19,Centrosome,KIFC1,ENSG00000237649,U-251 MG , 13 , 22.2331 , 6991 , 15.0607 , 14.6923 , 262.2087 , 19.3077 , 2.0436 , 9.3056
-3.4297795,4.039347,55134_1040_E9_1,19,Centrosome,TMEM170B,ENSG00000205269,HEK 293 , 21 , 29.359 , 7619.6667 , 23.5715 , 5.8095 , 270.6047 , 24.2857 , 1.9761 , 7.1536
-3.0290275,3.933049,55997_879_H9_2,19,Centrosome,KIFC1,ENSG00000237649,U-251 MG , 20 , 17.4627 , 5344.25 , 13.4623 , 9 , 200.7476 , 14.85 , 2.3363 , 12.4373
-3.535542,4.0820303,55414_1475_A4_4,19,Centrosome,ALDH8A1,ENSG00000118514,HEK 293 , 21 , 9.847 , 8289.6667 , 9.5943 , 4.1905 , 294.6842 , 7.9524 , 3.0173 , 23.5997
-3.3090136,4.1122494,55414_1475_A4_2,19,Centrosome,ALDH8A1,ENSG00000118514,HEK 293 , 12 , 10.5264 , 12776.6667 , 9.3289 , 3.9167 , 352.1584 , 8.8333 , 2.6233 , 20.1075
-3.8188183,4.1317396,55414_1405_C9_3,19,Centrosome,ALDH8A1,ENSG00000118514,Hep G2 , 48 , 5.875 , 4906.2708 , 6.2424 , 0 , 182.2971 , 4.6042 , 2.3332 , 14.2529
-3.8038664,4.1093335,55414_1405_C9_2,19,Centrosome,ALDH8A1,ENSG00000118514,Hep G2 , 38 , 6.4394 , 5100.9211 , 6.6556 , 0 , 184.0074 , 5.1053 , 2.1169 , 11.6001
-2.9962246,3.8291771,55134_1177_D3_2,19,Centrosome,TMEM170B,ENSG00000205269,RH-30 , 20 , 15.0227 , 7089.25 , 15.7777 , 0 , 251.8698 , 10.95 , 2.9516 , 15.0552
-3.173411,3.752352,55134_1177_D3_1,19,Centrosome,TMEM170B,ENSG00000205269,RH-30 , 27 , 12.9654 , 6690.2222 , 13.2891 , 0.2222 , 235.1516 , 9.5926 , 2.7809 , 13.4203
-3.5272782,4.0951185,55134_1040_E9_2,19,Centrosome,TMEM170B,ENSG00000205269,HEK 293 , 25 , 33.7555 , 7314.08 , 25.3438 , 9.4 , 271.4353 , 28.4 , 1.7005 , 5.0004
-3.7209027,4.130481,61796_1192_C4_3,19,Centrosome,PSMB5,ENSG00000100804,PC-3 , 13 , 3.7292 , 6628.6154 , 6.4435 , 0 , 246.9536 , 2 , 3.3721 , 24.8469
-3.6686788,4.0137277,61796_1192_C4_5,19,Centrosome,PSMB5,ENSG00000100804,PC-3 , 16 , 3.4022 , 5713.375 , 7.7789 , 0 , 211.3836 , 1.25 , 3.1827 , 18.2796
-3.7004178,3.8961337,62025_1104_F2_3,19,Centrosome,FAM204A,ENSG00000165669,U-2 OS , 15 , 2.3048 , 7722.6667 , 3.1161 , 0 , 305.3866 , 1 , 1.8948 , 5.1665
-3.6655602,4.133992,65691_1247_D7_5,19,Centrosome,MAL,ENSG00000172005,A-431 , 8 , 3.0077 , 8682.25 , 4.1525 , 0 , 301.9269 , 1.25 , 2.012 , 5.7778
-3.4580913,3.9913807,66654_1407_C1_3,19,Centrosome,GRAP,ENSG00000154016,U-2 OS , 14 , 6.8379 , 6714 , 6.8979 , 0 , 268.6997 , 5.1429 , 1.9661 , 8.3158
-3.464576,3.9060166,66605_1573_C7_2,19,Centrosome,FGF11,ENSG00000161958,HaCaT , 25 , 4.4746 , 6204.72 , 4.9047 , 0.12 , 228.7874 , 3.64 , 3.4397 , 37.2367
-3.5597043,4.0183697,66605_1573_C7_1,19,Centrosome,FGF11,ENSG00000161958,HaCaT , 18 , 6.0446 , 6063.5556 , 6.0469 , 0.5 , 224.5115 , 4.9444 , 2.8817 , 29.1264
-3.763855,4.1326823,66605_1247_D11_7,19,Centrosome,FGF11,ENSG00000161958,A-431 , 22 , 5.6282 , 7053.1364 , 6.8386 , 0 , 250.5923 , 3.9091 , 2.3221 , 15.559
-3.6283348,3.9629471,66605_1247_D11_6,19,Centrosome,FGF11,ENSG00000161958,A-431 , 15 , 4.5077 , 7009.0667 , 5.3923 , 0 , 251.401 , 3.3333 , 2.3013 , 16.6152
-3.672435,4.0545974,66605_1244_D11_2,19,Centrosome,FGF11,ENSG00000161958,U-2 OS , 13 , 7.421 , 6873.4615 , 8.8052 , 0 , 257.09 , 5.1538 , 2.5207 , 12.5786
-3.2209032,3.7793515,66605_1244_D11_1,19,Centrosome,FGF11,ENSG00000161958,U-2 OS , 15 , 8.8814 , 7050.5333 , 10.3389 , 0 , 271.7675 , 6.2 , 2.8808 , 15.393
-3.672882,4.078398,65691_1247_D7_6,19,Centrosome,MAL,ENSG00000172005,A-431 , 10 , 2.7809 , 7157.8 , 4.4489 , 0 , 260.7347 , 1.2 , 2.7289 , 16.1596
-3.6265981,4.1293907,65482_1417_A1_3,19,Centrosome,UBXN2A,ENSG00000173960,RH-30 , 18 , 32.7939 , 6875.5556 , 26.7668 , 13.8333 , 259.8164 , 26.1667 , 1.9973 , 6.1878
-3.2899132,4.1573715,66654_1410_C1_1,19,Centrosome,GRAP,ENSG00000154016,Hep G2 , 68 , 4.939 , 5075.6618 , 7.4905 , 0 , 188.886 , 2.7353 , 3.665 , 26.866
-2.9341135,3.9607048,65482_1417_A1_2,19,Centrosome,UBXN2A,ENSG00000173960,RH-30 , 16 , 29.3383 , 8047.875 , 25.8544 , 7.4375 , 303.8851 , 22.6875 , 2.2477 , 8.0059
-3.0289602,3.733014,65482_1270_C3_3,19,Centrosome,UBXN2A,ENSG00000173960,U-2 OS , 10 , 23.6287 , 6682.8 , 21.6808 , 0.8 , 266.8805 , 18.3 , 2.4241 , 9.9096
-2.8956883,3.693479,65482_1270_C3_2,19,Centrosome,UBXN2A,ENSG00000173960,U-2 OS , 7 , 30.5891 , 7760.2857 , 24.0032 , 12.7143 , 302.8035 , 24.7143 , 1.8538 , 5.6712
-3.3916261,3.2828076,65482_1263_C3_3,19,Centrosome,UBXN2A,ENSG00000173960,SK-MEL-30 , 13 , 4.8908 , 5695.6154 , 6.0704 , 0 , 212.2808 , 3.3846 , 3.3871 , 21.0242
-3.1938453,3.594992,65482_1263_C3_2,19,Centrosome,UBXN2A,ENSG00000173960,SK-MEL-30 , 19 , 4.0506 , 5431.5263 , 5.1265 , 0 , 202.5006 , 2.5263 , 2.4852 , 11.2522
-3.1871965,3.9950826,64875_1154_G6_2,19,Centrosome,CEP250,ENSG00000126001,U-2 OS , 12 , 10.6277 , 7496 , 10.7362 , 0 , 284.3361 , 7.9167 , 2.0604 , 8.5435
-3.7158413,4.1450753,64875_1154_G6_1,19,Centrosome,CEP250,ENSG00000126001,U-2 OS , 9 , 10.0217 , 6103.7778 , 9.174 , 1 , 237.4398 , 8.1111 , 2.7123 , 19.9041
-3.77041,4.1900296,64875_1151_G6_6,19,Centrosome,CEP250,ENSG00000126001,RH-30 , 13 , 3.7635 , 6204.7692 , 4.3126 , 0 , 239.4129 , 2.6154 , 1.9837 , 7.8319
-3.6502333,4.060607,66654_1407_C1_5,19,Centrosome,GRAP,ENSG00000154016,U-2 OS , 12 , 7.525 , 7130.8333 , 8.6789 , 0 , 283.192 , 5.5833 , 3.1701 , 23.4454
-3.2847345,4.1675043,66654_1410_C1_2,19,Centrosome,GRAP,ENSG00000154016,Hep G2 , 59 , 4.6311 , 5005.1864 , 6.6777 , 0 , 184.1095 , 2.5932 , 3.1058 , 17.3668
-3.5807228,3.819939,62025_1104_F2_4,19,Centrosome,FAM204A,ENSG00000165669,U-2 OS , 20 , 7.8145 , 6343.05 , 7.467 , 0 , 250.3994 , 6.3 , 1.9918 , 12.1197
-3.6185224,3.8455882,69293_1418_H10_1,19,Centrosome,TTC6,ENSG00000139865,Hep G2 , 33 , 3.9098 , 5364.1515 , 5.3677 , 0 , 202.4771 , 2.6061 , 3.3618 , 30.2192
-3.4473648,3.9507587,69748_1339_F4_1,19,Centrosome,SEC14L4,ENSG00000133488,SiHa , 15 , 7.0867 , 7563.8667 , 9.4351 , 0 , 309.8105 , 4.8667 , 3.6275 , 25.5163
-3.601273,3.930685,69444_1586_B2_2,19,Centrosome,LEPROT,ENSG00000213625,SiHa , 25 , 8.4421 , 5692.88 , 8.135 , 0.52 , 230.9627 , 6.88 , 2.0881 , 9.9267
-3.5571287,3.9278963,69444_1586_B2_1,19,Centrosome,LEPROT,ENSG00000213625,SiHa , 24 , 10.3837 , 5403.5833 , 10.2592 , 0 , 218.7571 , 8.2083 , 2.1999 , 10.7224
-3.5431721,3.057206,69444_1544_F3_4,19,Centrosome,LEPROT,ENSG00000213625,BJ , 9 , 7.713 , 6937.1111 , 9.8345 , 0.2222 , 268.5288 , 5.2222 , 3.5717 , 23.9545
-3.4937239,3.179234,69444_1544_F3_1,19,Centrosome,LEPROT,ENSG00000213625,BJ , 12 , 7.8067 , 7027.5833 , 10.4313 , 0 , 271.7991 , 5.1667 , 3.8377 , 28.5853
-3.1422184,3.6990054,69444_1543_F3_3,19,Centrosome,LEPROT,ENSG00000213625,U-2 OS , 11 , 2.9965 , 7428.2727 , 3.5116 , 0 , 289.7962 , 2 , 2.2044 , 10.8804
-2.9467978,3.6456225,69444_1543_F3_1,19,Centrosome,LEPROT,ENSG00000213625,U-2 OS , 12 , 4.3893 , 7335.25 , 5.0983 , 0 , 276.9065 , 3 , 2.6305 , 14.6706
-3.7834852,4.0901732,69293_1418_H10_6,19,Centrosome,TTC6,ENSG00000139865,Hep G2 , 63 , 3.1115 , 6061.5238 , 3.9896 , 0 , 208.7752 , 1.9683 , 2.38 , 12.9424
-0.3390878,-4.8510966,69293_1384_F8_3,19,Centrosome,TTC6,ENSG00000139865,U-2 OS , 13 , 13.3311 , 7355.3846 , 14.6075 , 0 , 283.53 , 9.6923 , 2.5799 , 11.7808
-3.7007897,4.182675,66654_1593_A2_2,19,Centrosome,GRAP,ENSG00000154016,AF22 , 22 , 3.1439 , 6593.0455 , 3.8548 , 0 , 242.0171 , 1.9091 , 1.9834 , 6.3215
-3.6857533,4.0477166,69293_1384_F8_1,19,Centrosome,TTC6,ENSG00000139865,U-2 OS , 12 , 12.1509 , 7484.6667 , 13.2178 , 0 , 300.0469 , 8.6667 , 2.3947 , 10.9693
-3.7403564,3.6632004,69293_1375_F8_3,19,Centrosome,TTC6,ENSG00000139865,RT4 , 62 , 5.5098 , 5502.3065 , 6.5068 , 0.09677 , 214.125 , 3.9355 , 2.9443 , 17.9833
-3.7156336,3.7467139,69293_1375_F8_2,19,Centrosome,TTC6,ENSG00000139865,RT4 , 28 , 5.3607 , 5642.25 , 5.6959 , 0 , 216.9407 , 4.0714 , 2.2016 , 9.9005
